county_fips,year,month,outage_occurrence,outage_duration_mean,severe_weather_count,severe_weather_share,outage_mean_customers_mean,outage_max_customers_mean,county_name,year_centered,days_in_month,log_days,log_outage_occurrence,log_outage_duration_mean,log_outage_mean_customers
36005,2017,11,3.0,1.6666666666666667,0.0,0.0,432.8055555555555,433.0,Bronx,-1.5,30,3.4011973816621555,1.3862943611198906,0.9808292530117263,6.072596405031736
36005,2017,12,7.0,3.4642857142857144,0.0,0.0,609.4790616246498,700.8571428571429,Bronx,-1.5,31,3.4339872044851463,2.0794415416798357,1.4961092271270973,6.41424399586948
36005,2018,1,18.0,1.2916666666666667,0.0,0.0,785.9708333333333,1210.1666666666667,Bronx,-0.5,31,3.4339872044851463,2.9444389791664403,0.8292793548845253,6.668191187163087
36005,2018,2,3.0,1.8333333333333333,0.0,0.0,507.63888888888886,633.3333333333334,Bronx,-0.5,28,3.332204510175204,1.3862943611198906,1.041453874828161,6.231738312685604
36005,2018,3,21.0,11.464285714285714,4.0,0.19047619047619047,2691.5267989128274,3664.9523809523807,Bronx,-0.5,31,3.4339872044851463,3.091042453358316,2.522867412027223,7.898235362151977
36005,2018,4,10.0,1.4,1.0,0.1,805.1525062656641,841.8,Bronx,-0.5,30,3.4011973816621555,2.3978952727983707,0.8754687373538999,6.69227293833708
36005,2018,5,7.0,2.5,2.0,0.2857142857142857,639.4275710284113,816.2857142857143,Bronx,-0.5,31,3.4339872044851463,2.0794415416798357,1.252762968495368,6.462136033019691
36005,2018,6,6.0,2.2083333333333335,0.0,0.0,689.5429487179487,826.0,Bronx,-0.5,30,3.4011973816621555,1.9459101490553132,1.1657515915057384,6.537478170361744
36005,2018,7,9.0,4.0,0.0,0.0,496.8319664592128,678.3333333333334,Bronx,-0.5,31,3.4339872044851463,2.302585092994046,1.6094379124341003,6.210262603338245
36005,2018,8,12.0,4.0,0.0,0.0,390.425634748849,447.75,Bronx,-0.5,31,3.4339872044851463,2.5649493574615367,1.6094379124341003,5.969795547832215
36005,2018,9,9.0,1.3333333333333333,0.0,0.0,573.7191798941799,584.2222222222222,Bronx,-0.5,30,3.4011973816621555,2.302585092994046,0.8472978603872036,6.3538815387069
36005,2018,10,2.0,2.5,0.0,0.0,865.4797979797979,972.0,Bronx,-0.5,31,3.4339872044851463,1.0986122886681098,1.252762968495368,6.764438794377004
36005,2018,11,2.0,0.375,0.0,0.0,1444.5,1444.5,Bronx,-0.5,30,3.4011973816621555,1.0986122886681098,0.3184537311185346,7.2762105614564
36005,2018,12,6.0,1.375,0.0,0.0,440.0833333333333,446.0,Bronx,-0.5,31,3.4339872044851463,1.9459101490553132,0.8649974374866045,6.089233822069987
36005,2019,1,3.0,1.9166666666666667,0.0,0.0,286.03205128205127,310.6666666666667,Bronx,0.5,31,3.4339872044851463,1.3862943611198906,1.0704414117014134,5.659593886465161
36005,2019,2,10.0,1.95,0.0,0.0,551.8757469654529,638.9,Bronx,0.5,28,3.332204510175204,2.3978952727983707,1.0818051703517284,6.315133287244242
36005,2019,3,6.0,2.5833333333333335,0.0,0.0,642.8548079135036,744.0,Bronx,0.5,31,3.4339872044851463,1.9459101490553132,1.2762934659055623,6.4674732471354215
36005,2019,4,9.0,1.3055555555555556,0.0,0.0,435.0747474747475,435.3333333333333,Bronx,0.5,30,3.4011973816621555,2.302585092994046,0.8353216693404879,6.077813667817286
36005,2019,5,2.0,4.25,0.0,0.0,573.3298611111111,574.0,Bronx,0.5,31,3.4339872044851463,1.0986122886681098,1.6582280766035324,6.353203902184744
36005,2019,6,5.0,1.15,0.0,0.0,611.8888888888889,637.0,Bronx,0.5,30,3.4011973816621555,1.791759469228055,0.7654678421395714,6.418183661576973
36005,2019,7,14.0,3.5535714285714284,2.0,0.14285714285714285,862.0810418904402,1413.9285714285713,Bronx,0.5,31,3.4339872044851463,2.70805020110221,1.5159118544232768,6.760508593847589
36005,2019,8,5.0,3.65,0.0,0.0,335.1522344322344,369.0,Bronx,0.5,31,3.4339872044851463,1.791759469228055,1.536867219599265,5.817564136021422
36005,2019,9,6.0,1.0833333333333333,0.0,0.0,424.72222222222223,427.0,Bronx,0.5,30,3.4011973816621555,1.9459101490553132,0.7339691750802004,6.05378707307424
36005,2019,10,5.0,2.1,1.0,0.2,958.2047619047619,1186.8,Bronx,0.5,31,3.4339872044851463,1.791759469228055,1.1314021114911006,6.866104568155487
36005,2019,11,4.0,1.0,1.0,0.25,272.75,273.25,Bronx,0.5,30,3.4011973816621555,1.6094379124341003,0.6931471805599453,5.612215281130711
36005,2019,12,9.0,1.3888888888888888,0.0,0.0,612.4148148148148,698.0,Bronx,0.5,31,3.4339872044851463,2.302585092994046,0.8708283577973978,6.419041403352655
36005,2020,1,3.0,1.25,0.0,0.0,620.4682539682541,655.3333333333334,Bronx,1.5,31,3.4339872044851463,1.3862943611198906,0.8109302162163288,6.432084829949057
36005,2020,2,6.0,2.25,1.0,0.16666666666666666,408.19463869463874,455.5,Bronx,1.5,29,3.367295829986474,1.9459101490553132,1.1786549963416462,6.01419093207238
36005,2020,3,1.0,0.75,0.0,0.0,760.6666666666666,761.0,Bronx,1.5,31,3.4339872044851463,0.6931471805599453,0.5596157879354227,6.635509014660196
36005,2020,4,5.0,4.05,0.0,0.0,544.503431372549,605.4,Bronx,1.5,30,3.4011973816621555,1.791759469228055,1.6193882432872684,6.301709095578821
36005,2020,5,1.0,0.5,0.0,0.0,307.5,308.0,Bronx,1.5,31,3.4339872044851463,0.6931471805599453,0.4054651081081644,5.731721843345443
36005,2020,6,10.0,1.775,0.0,0.0,415.8570238095238,417.5,Bronx,1.5,30,3.4011973816621555,2.3978952727983707,1.0206507471983979,6.032743294443644
36005,2020,7,18.0,4.347222222222222,0.0,0.0,807.6431233074635,988.0,Bronx,1.5,31,3.4339872044851463,2.9444389791664403,1.6765772152717289,6.695357686612562
36005,2020,8,19.0,22.473684210526315,1.0,0.05263157894736842,1860.8910366562927,3442.157894736842,Bronx,1.5,31,3.4339872044851463,2.995732273553991,3.1558799728536235,7.5293479366060385
36005,2020,9,9.0,2.9444444444444446,0.0,0.0,778.3576176909511,966.6666666666666,Bronx,1.5,30,3.4011973816621555,2.302585092994046,1.3723081191451507,6.658470013303087
36005,2020,10,7.0,2.5714285714285716,1.0,0.14285714285714285,521.7523643023643,540.7142857142857,Bronx,1.5,31,3.4339872044851463,2.0794415416798357,1.2729656758128876,6.25910786111509
36005,2020,11,7.0,3.2857142857142856,0.0,0.0,617.000481000481,775.5714285714286,Bronx,1.5,30,3.4011973816621555,2.0794415416798357,1.455287232606842,6.4264892357753185
36005,2020,12,19.0,5.5131578947368425,0.0,0.0,531.2454442600803,597.0,Bronx,1.5,31,3.4339872044851463,2.995732273553991,1.8738244222823592,6.277104744338329
36005,2021,1,4.0,5.0,0.0,0.0,404.8390022675737,460.75,Bronx,2.5,31,3.4339872044851463,1.6094379124341003,1.791759469228055,6.00595653481754
36005,2021,2,25.0,4.61,0.0,0.0,281.76008280153974,304.8,Bronx,2.5,28,3.332204510175204,3.258096538021482,1.724550719534605,5.6445987741359955
36005,2021,3,7.0,1.6785714285714286,0.0,0.0,514.7030921459493,551.8571428571429,Bronx,2.5,31,3.4339872044851463,2.0794415416798357,0.9852836033611065,6.245531197055903
36005,2021,4,2.0,2.125,0.0,0.0,255.5625,256.0,Bronx,2.5,30,3.4011973816621555,1.0986122886681098,1.1394342831883648,5.547372299646748
36005,2021,5,10.0,1.1,0.0,0.0,404.935,421.6,Bronx,2.5,31,3.4339872044851463,2.3978952727983707,0.7419373447293773,6.006193048262428
36005,2021,6,12.0,4.375,0.0,0.0,345.7959578048263,486.3333333333333,Bronx,2.5,30,3.4011973816621555,2.5649493574615367,1.6817585740137264,5.848736589143033
36005,2021,7,12.0,4.25,0.0,0.0,741.675304467413,852.6666666666666,Bronx,2.5,31,3.4339872044851463,2.5649493574615367,1.6582280766035324,6.610258943102379
36005,2021,8,10.0,4.075,0.0,0.0,606.8801851090086,741.0,Bronx,2.5,31,3.4339872044851463,2.3978952727983707,1.6243265249278511,6.409977798581066
36005,2021,9,3.0,16.166666666666668,0.0,0.0,905.013986013986,1533.0,Bronx,2.5,30,3.4011973816621555,1.3862943611198906,2.842969519001581,6.809054743025358
36005,2021,10,9.0,1.7222222222222223,0.0,0.0,365.0248917748918,374.0,Bronx,2.5,31,3.4339872044851463,2.302585092994046,1.001448540214462,5.902701341402682
36005,2021,11,9.0,2.361111111111111,0.0,0.0,515.6147073524266,580.3333333333334,Bronx,2.5,30,3.4011973816621555,2.302585092994046,1.2122716071406312,6.247297349773383
36005,2021,12,3.0,5.5,0.0,0.0,361.7870651806822,407.3333333333333,Bronx,2.5,31,3.4339872044851463,1.3862943611198906,1.8718021769015913,5.893816064850948
36005,2022,1,24.0,2.0625,0.0,0.0,476.61530606102974,499.4583333333333,Bronx,3.5,31,3.4339872044851463,3.2188758248682006,1.1192315758708453,6.168805609431348
36005,2022,2,19.0,2.013157894736842,1.0,0.05263157894736842,379.74152510906896,396.5263157894737,Bronx,3.5,28,3.332204510175204,2.995732273553991,1.1029886632679085,5.942120733114073
36005,2022,3,8.0,2.40625,0.0,0.0,396.2304529352227,406.125,Bronx,3.5,31,3.4339872044851463,2.1972245773362196,1.2256119794294171,5.984516598253303
36005,2022,4,8.0,1.75,2.0,0.25,413.88124999999997,432.375,Bronx,3.5,30,3.4011973816621555,2.1972245773362196,1.0116009116784799,6.027992334705214
36005,2022,5,12.0,1.875,0.0,0.0,641.505518419489,693.3333333333334,Bronx,3.5,31,3.4339872044851463,2.5649493574615367,1.0560526742493137,6.46537540571224
36005,2022,6,11.0,3.0,0.0,0.0,460.14180884474996,471.1818181818182,Bronx,3.5,30,3.4011973816621555,2.4849066497880004,1.3862943611198906,6.133705607070867
36005,2022,7,24.0,2.4791666666666665,0.0,0.0,497.28121672510866,600.75,Bronx,3.5,31,3.4339872044851463,3.2188758248682006,1.246792801508864,6.211164609865093
36005,2022,8,15.0,4.816666666666666,0.0,0.0,856.1439168445195,1071.5333333333333,Bronx,3.5,31,3.4339872044851463,2.772588722239781,1.7607273599803264,6.753605835472721
36005,2022,9,13.0,2.1346153846153846,0.0,0.0,546.8750457875458,672.6153846153846,Bronx,3.5,30,3.4011973816621555,2.6390573296152584,1.142506482225335,6.306047242311949
36005,2022,10,6.0,0.625,0.0,0.0,431.26666666666665,441.5,Bronx,3.5,31,3.4339872044851463,1.9459101490553132,0.4855078157817008,6.0690426817533565
36005,2022,11,7.0,2.4285714285714284,0.0,0.0,551.3751336898396,650.5714285714286,Bronx,3.5,30,3.4011973816621555,2.0794415416798357,1.2321436812926323,6.314227405478192
36005,2022,12,8.0,1.1875,1.0,0.125,475.36875,476.625,Bronx,3.5,31,3.4339872044851463,2.1972245773362196,0.7827593392496325,6.166192239191925
36005,2023,1,7.0,1.3214285714285714,0.0,0.0,1778.9797979797981,1783.7142857142858,Bronx,4.5,31,3.4339872044851463,2.0794415416798357,0.8421827597204332,7.484357293772174
36005,2023,2,3.0,1.3333333333333333,0.0,0.0,364.7,409.0,Bronx,4.5,28,3.332204510175204,1.3862943611198906,0.8472978603872036,5.901813325155335
36005,2023,3,5.0,2.75,1.0,0.2,439.36756756756756,679.0,Bronx,4.5,31,3.4339872044851463,1.791759469228055,1.3217558399823195,6.087609759011323
36005,2023,4,8.0,1.6875,0.0,0.0,465.4983918128655,485.75,Bronx,4.5,30,3.4011973816621555,2.1972245773362196,0.9886113934537812,6.145254572934973
36005,2023,5,4.0,1.875,0.0,0.0,571.9791666666666,588.25,Bronx,4.5,31,3.4339872044851463,1.6094379124341003,1.0560526742493137,6.350849357705882
36005,2023,6,8.0,1.53125,0.0,0.0,731.7598214285714,741.375,Bronx,4.5,30,3.4011973816621555,2.1972245773362196,0.9287132518727123,6.596817983020208
36005,2023,7,14.0,2.5535714285714284,0.0,0.0,676.137779370388,735.0,Bronx,4.5,31,3.4339872044851463,2.70805020110221,1.267953133989343,6.5178747667855905
36005,2023,8,13.0,1.9423076923076923,0.0,0.0,408.8037451054692,451.0769230769231,Bronx,4.5,31,3.4339872044851463,2.6390573296152584,1.0791942028110082,6.0156783746246045
36005,2023,9,18.0,1.4444444444444444,0.0,0.0,584.8806483802098,605.8888888888889,Bronx,4.5,30,3.4011973816621555,2.9444389791664403,0.8938178760220965,6.373116097126987
36005,2023,10,10.0,1.725,0.0,0.0,752.0291666666666,771.2,Bronx,4.5,31,3.4339872044851463,2.3978952727983707,1.0024684281152074,6.62410396100283
36005,2023,11,2.0,2.25,0.0,0.0,595.0357142857142,819.0,Bronx,4.5,30,3.4011973816621555,1.0986122886681098,1.1786549963416462,6.3903005885681985
36005,2023,12,9.0,3.361111111111111,0.0,0.0,503.6976933073424,726.3333333333334,Bronx,4.5,31,3.4339872044851463,2.302585092994046,1.472726866892198,6.223959622912436
36047,2014,1,0.0,,0.0,0.0,,,Brooklyn,-4.5,31,3.4339872044851463,0.0,,
36047,2014,2,0.0,,0.0,0.0,,,Brooklyn,-4.5,28,3.332204510175204,0.0,,
36047,2014,3,0.0,,0.0,0.0,,,Brooklyn,-4.5,31,3.4339872044851463,0.0,,
36047,2014,4,0.0,,0.0,0.0,,,Brooklyn,-4.5,30,3.4011973816621555,0.0,,
36047,2014,5,0.0,,0.0,0.0,,,Brooklyn,-4.5,31,3.4339872044851463,0.0,,
36047,2014,6,0.0,,0.0,0.0,,,Brooklyn,-4.5,30,3.4011973816621555,0.0,,
36047,2014,7,0.0,,0.0,0.0,,,Brooklyn,-4.5,31,3.4339872044851463,0.0,,
36047,2014,8,0.0,,0.0,0.0,,,Brooklyn,-4.5,31,3.4339872044851463,0.0,,
36047,2014,9,0.0,,0.0,0.0,,,Brooklyn,-4.5,30,3.4011973816621555,0.0,,
36047,2014,10,0.0,,0.0,0.0,,,Brooklyn,-4.5,31,3.4339872044851463,0.0,,
36047,2014,11,6.0,1.0,0.0,0.0,650.8902777777778,656.3333333333334,Brooklyn,-4.5,30,3.4011973816621555,1.9459101490553132,0.6931471805599453,6.479876262148134
36047,2014,12,1.0,1.5,0.0,0.0,348.3333333333333,454.0,Brooklyn,-4.5,31,3.4339872044851463,0.6931471805599453,0.9162907318741551,5.856026576212877
36047,2015,1,19.0,8.763157894736842,0.0,0.0,535.4866161368228,945.3157894736842,Brooklyn,-3.5,31,3.4339872044851463,2.995732273553991,2.2786159028810493,6.285041615136697
36047,2015,2,25.0,9.12,0.0,0.0,402.24793148388073,667.84,Brooklyn,-3.5,28,3.332204510175204,3.258096538021482,2.3145136638593193,5.999551587379963
36047,2015,3,18.0,13.666666666666666,0.0,0.0,411.6990142478797,571.7777777777778,Brooklyn,-3.5,31,3.4339872044851463,2.9444389791664403,2.6855773452501515,6.022718548211656
36047,2015,4,5.0,2.0,0.0,0.0,1100.4633333333334,1281.2,Brooklyn,-3.5,30,3.4011973816621555,1.791759469228055,1.0986122886681098,7.0043948777476555
36047,2015,5,1.0,0.25,0.0,0.0,779.0,779.0,Brooklyn,-3.5,31,3.4339872044851463,0.6931471805599453,0.22314355131420976,6.659293919683638
36047,2015,6,34.0,2.125,0.0,0.0,585.8072211779448,723.1470588235294,Brooklyn,-3.5,30,3.4011973816621555,3.5553480614894135,1.1394342831883648,6.374696352222325
36047,2015,7,17.0,4.338235294117647,0.0,0.0,540.2705500381971,682.0588235294117,Brooklyn,-3.5,31,3.4339872044851463,2.8903717578961645,1.674895129088744,6.293919246333952
36047,2015,8,6.0,0.7083333333333334,0.0,0.0,431.25,432.3333333333333,Brooklyn,-3.5,31,3.4339872044851463,1.9459101490553132,0.5355182363563622,6.0690041245634
36047,2015,9,10.0,2.525,0.0,0.0,527.1484415584416,676.8,Brooklyn,-3.5,30,3.4011973816621555,2.3978952727983707,1.259880436264232,6.26937738350924
36047,2015,10,2.0,1.125,0.0,0.0,678.4166666666666,749.0,Brooklyn,-3.5,31,3.4339872044851463,1.0986122886681098,0.7537718023763802,6.52123458687491
36047,2015,11,2.0,1.0,0.0,0.0,1391.9166666666667,1417.5,Brooklyn,-3.5,30,3.4011973816621555,1.0986122886681098,0.6931471805599453,7.239155149066199
36047,2015,12,3.0,1.25,0.0,0.0,527.9523809523808,1711.3333333333333,Brooklyn,-3.5,31,3.4339872044851463,1.3862943611198906,0.8109302162163288,6.270898410703267
36047,2016,1,13.0,7.846153846153846,0.0,0.0,1232.857595013682,1590.0,Brooklyn,-2.5,31,3.4339872044851463,2.6390573296152584,2.1799827709017134,7.117900796682677
36047,2016,2,7.0,6.75,0.0,0.0,547.8573102394295,816.1428571428571,Brooklyn,-2.5,29,3.367295829986474,2.0794415416798357,2.0476928433652555,6.307838499238266
36047,2016,3,7.0,0.7857142857142857,0.0,0.0,337.2333333333333,345.85714285714283,Brooklyn,-2.5,31,3.4339872044851463,2.0794415416798357,0.5798184952529422,5.823735992616927
36047,2016,4,5.0,1.8,0.0,0.0,1076.2091228070176,1145.0,Brooklyn,-2.5,30,3.4011973816621555,1.791759469228055,1.0296194171811583,6.982128829901784
36047,2016,5,9.0,2.4444444444444446,0.0,0.0,1656.0279835390947,1721.5555555555557,Brooklyn,-2.5,31,3.4339872044851463,2.302585092994046,1.236762627148927,7.4127809053582485
36047,2016,6,10.0,1.125,0.0,0.0,694.6268939393939,751.3,Brooklyn,-2.5,30,3.4011973816621555,2.3978952727983707,0.7537718023763802,6.544813444670335
36047,2016,7,12.0,3.875,0.0,0.0,579.8710437710438,753.25,Brooklyn,-2.5,31,3.4339872044851463,2.5649493574615367,1.5841201044498106,6.364528776572469
36047,2016,8,8.0,2.34375,0.0,0.0,292.1110119047619,337.5,Brooklyn,-2.5,31,3.4339872044851463,2.1972245773362196,1.2070929316621797,5.680551417481111
36047,2016,9,21.0,3.1666666666666665,0.0,0.0,766.0091465330094,839.952380952381,Brooklyn,-2.5,30,3.4011973816621555,3.091042453358316,1.4271163556401456,6.642498726371785
36047,2016,10,4.0,3.5625,0.0,0.0,682.4635416666666,768.25,Brooklyn,-2.5,31,3.4339872044851463,1.6094379124341003,1.5178707189086098,6.527173314092719
36047,2016,11,2.0,2.0,0.0,0.0,298.5,300.5,Brooklyn,-2.5,30,3.4011973816621555,1.0986122886681098,1.0986122886681098,5.702114417555504
36047,2016,12,8.0,4.53125,0.0,0.0,642.3677617521367,727.875,Brooklyn,-2.5,31,3.4339872044851463,2.1972245773362196,1.7104138297741025,6.466716507475805
36047,2017,1,15.0,7.133333333333334,0.0,0.0,356.62102238168904,482.4,Brooklyn,-1.5,31,3.4339872044851463,2.772588722239781,2.0959708436310467,5.879473828992277
36047,2017,2,5.0,24.85,0.0,0.0,395.88510338357025,653.4,Brooklyn,-1.5,28,3.332204510175204,1.791759469228055,3.2523106009544382,5.983646826667353
36047,2017,3,18.0,5.777777777777778,0.0,0.0,271.5574550395477,302.8888888888889,Brooklyn,-1.5,31,3.4339872044851463,2.9444389791664403,1.9136492868370918,5.607849436060614
36047,2017,4,7.0,2.0714285714285716,0.0,0.0,324.3858818889875,362.0,Brooklyn,-1.5,30,3.4011973816621555,2.0794415416798357,1.122142786078304,5.785011806901434
36047,2017,5,6.0,3.0833333333333335,0.0,0.0,230.7545948203843,239.5,Brooklyn,-1.5,31,3.4339872044851463,1.9459101490553132,1.4069136483226263,5.445679030874595
36047,2017,6,9.0,4.888888888888889,0.0,0.0,499.2872869097134,729.8888888888889,Brooklyn,-1.5,30,3.4011973816621555,2.302585092994046,1.7730673362159026,6.215182507237283
36047,2017,7,5.0,1.5,0.0,0.0,413.70476190476194,429.4,Brooklyn,-1.5,31,3.4339872044851463,1.791759469228055,0.9162907318741551,6.0275668499565125
36047,2017,8,5.0,1.3,0.0,0.0,341.58909090909094,348.8,Brooklyn,-1.5,31,3.4339872044851463,1.791759469228055,0.832909122935104,5.836531743319685
36047,2017,9,1.0,1.5,0.0,0.0,324.0,324.0,Brooklyn,-1.5,30,3.4011973816621555,0.6931471805599453,0.9162907318741551,5.783825182329737
36047,2017,10,7.0,2.4642857142857144,0.0,0.0,393.9179138321996,402.42857142857144,Brooklyn,-1.5,31,3.4339872044851463,2.0794415416798357,1.242506468328179,5.978677930221952
36047,2017,11,2.0,1.0,0.0,0.0,1718.1666666666667,2061.0,Brooklyn,-1.5,30,3.4011973816621555,1.0986122886681098,0.6931471805599453,7.449594956277298
36047,2017,12,12.0,6.541666666666667,0.0,0.0,395.0529227459783,541.75,Brooklyn,-1.5,31,3.4339872044851463,2.5649493574615367,2.0204432009178803,5.981547845622936
36047,2018,1,26.0,3.3846153846153846,0.0,0.0,336.57876403596833,367.0769230769231,Brooklyn,-0.5,31,3.4339872044851463,3.295836866004329,1.4781019103730133,5.821798858006281
36047,2018,2,5.0,3.8,0.0,0.0,417.81693693693694,449.0,Brooklyn,-0.5,28,3.332204510175204,1.791759469228055,1.5686159179138452,6.037433919766363
36047,2018,3,16.0,7.828125,4.0,0.25,518.9116264945069,624.6875,Brooklyn,-0.5,31,3.4339872044851463,2.833213344056216,2.177942647786769,6.253658848083472
36047,2018,4,4.0,2.3125,0.0,0.0,311.23035714285714,422.75,Brooklyn,-0.5,30,3.4011973816621555,1.6094379124341003,1.1977031913123406,5.743741239558097
36047,2018,5,6.0,0.8333333333333334,2.0,0.3333333333333333,824.6666666666666,904.1666666666666,Brooklyn,-0.5,31,3.4339872044851463,1.9459101490553132,0.6061358035703156,6.71619114082125
36047,2018,6,15.0,2.2333333333333334,0.0,0.0,704.9458719058719,810.8,Brooklyn,-0.5,30,3.4011973816621555,2.772588722239781,1.1735135968412274,6.5595385658654815
36047,2018,7,10.0,2.375,1.0,0.1,889.1585714285715,1047.0,Brooklyn,-0.5,31,3.4339872044851463,2.3978952727983707,1.2163953243244932,6.791399617000232
36047,2018,8,15.0,6.216666666666667,0.0,0.0,424.0547573069632,507.26666666666665,Brooklyn,-0.5,31,3.4339872044851463,2.772588722239781,1.9763931657803893,6.0522180013474305
36047,2018,9,2.0,4.875,0.0,0.0,307.17532467532465,439.0,Brooklyn,-0.5,30,3.4011973816621555,1.0986122886681098,1.7707060600302227,5.730668856979089
36047,2018,10,2.0,1.25,0.0,0.0,391.9583333333333,393.5,Brooklyn,-0.5,31,3.4339872044851463,1.0986122886681098,0.8109302162163288,5.973703584195939
36047,2018,11,4.0,2.8125,0.0,0.0,283.2505804953561,298.75,Brooklyn,-0.5,30,3.4011973816621555,1.6094379124341003,1.33828514193353,5.649856174828582
36047,2018,12,2.0,1.375,0.0,0.0,846.1666666666666,852.5,Brooklyn,-0.5,31,3.4339872044851463,1.0986122886681098,0.8649974374866045,6.741897448218848
36047,2019,1,13.0,3.326923076923077,0.0,0.0,364.86175472227757,396.46153846153845,Brooklyn,0.5,31,3.4339872044851463,2.6390573296152584,1.4648566836229928,5.902255542709409
36047,2019,2,24.0,4.697916666666667,0.0,0.0,467.80392404926874,579.4583333333334,Brooklyn,0.5,28,3.332204510175204,3.2188758248682006,1.740100610954145,6.150184608640034
36047,2019,3,6.0,14.791666666666666,0.0,0.0,961.7704491725768,1087.6666666666667,Brooklyn,0.5,31,3.4339872044851463,1.9459101490553132,2.7594823747344805,6.8698150128460505
36047,2019,4,4.0,1.375,0.0,0.0,380.41875,503.75,Brooklyn,0.5,30,3.4011973816621555,1.6094379124341003,0.8649974374866045,5.943897852943799
36047,2019,5,5.0,1.3,0.0,0.0,221.1333333333333,223.2,Brooklyn,0.5,31,3.4339872044851463,1.791759469228055,0.832909122935104,5.403277802184523
36047,2019,6,12.0,4.625,0.0,0.0,418.38201688281544,464.9166666666667,Brooklyn,0.5,30,3.4011973816621555,2.5649493574615367,1.7272209480904839,6.038782239348274
36047,2019,7,20.0,7.0125,1.0,0.05,1329.931089436807,2881.4,Brooklyn,0.5,31,3.4339872044851463,3.044522437723423,2.0810028222467882,7.193634043528751
36047,2019,8,8.0,2.375,0.0,0.0,807.5089743589743,872.625,Brooklyn,0.5,31,3.4339872044851463,2.1972245773362196,1.2163953243244932,6.695191778966657
36047,2019,9,1.0,0.5,0.0,0.0,207.5,209.0,Brooklyn,0.5,30,3.4011973816621555,0.6931471805599453,0.4054651081081644,5.339939041238856
36047,2019,10,4.0,2.0,0.0,0.0,358.48376623376623,466.25,Brooklyn,0.5,31,3.4339872044851463,1.6094379124341003,1.0986122886681098,5.884669019629043
36047,2019,11,8.0,3.78125,2.0,0.25,382.771626984127,391.875,Brooklyn,0.5,30,3.4011973816621555,2.1972245773362196,1.564702018592709,5.950047654275307
36047,2019,12,17.0,5.720588235294118,0.0,0.0,578.2394716338304,671.5294117647059,Brooklyn,0.5,31,3.4339872044851463,2.8903717578961645,1.905175685718098,6.361715987288572
36047,2020,1,10.0,1.525,0.0,0.0,316.12619047619046,339.4,Brooklyn,1.5,31,3.4339872044851463,2.3978952727983707,0.9262410627273231,5.759299771877526
36047,2020,2,4.0,2.75,1.0,0.25,363.2142857142857,548.0,Brooklyn,1.5,29,3.367295829986474,1.6094379124341003,1.3217558399823195,5.897742391439897
36047,2020,3,5.0,4.3,0.0,0.0,660.2383597883597,904.4,Brooklyn,1.5,31,3.4339872044851463,1.791759469228055,1.667706820558076,6.494114379672933
36047,2020,4,0.0,,0.0,0.0,,,Brooklyn,1.5,30,3.4011973816621555,0.0,,
36047,2020,5,3.0,1.75,0.0,0.0,476.8142857142857,492.3333333333333,Brooklyn,1.5,31,3.4339872044851463,1.3862943611198906,1.0116009116784799,6.169222133386322
36047,2020,6,4.0,7.875,0.0,0.0,548.1391141141141,989.5,Brooklyn,1.5,30,3.4011973816621555,1.6094379124341003,2.1832383353614797,6.308351804882295
36047,2020,7,24.0,6.010416666666667,0.0,0.0,425.4371334778297,584.2916666666666,Brooklyn,1.5,31,3.4339872044851463,3.2188758248682006,1.9473971381768915,6.055464955077292
36047,2020,8,11.0,38.86363636363637,1.0,0.09090909090909091,703.5390159553261,4433.272727272727,Brooklyn,1.5,31,3.4339872044851463,2.4849066497880004,3.6854645390138674,6.557543710863211
36047,2020,9,4.0,1.0,0.0,0.0,664.25,665.75,Brooklyn,1.5,30,3.4011973816621555,1.6094379124341003,0.6931471805599453,6.500162909857798
36047,2020,10,7.0,1.8928571428571428,1.0,0.14285714285714285,452.97755102040816,470.42857142857144,Brooklyn,1.5,31,3.4339872044851463,2.0794415416798357,1.0622446444972349,6.118047749727189
36047,2020,11,8.0,1.25,0.0,0.0,668.9932765151515,849.75,Brooklyn,1.5,30,3.4011973816621555,2.1972245773362196,0.8109302162163288,6.507267677282647
36047,2020,12,9.0,18.583333333333332,0.0,0.0,475.31620724897067,657.1111111111111,Brooklyn,1.5,31,3.4339872044851463,2.302585092994046,2.9746788643561586,6.166081934624433
36047,2021,1,6.0,2.125,0.0,0.0,272.9527777777778,293.3333333333333,Brooklyn,2.5,31,3.4339872044851463,1.9459101490553132,1.1394342831883648,5.612955747658434
36047,2021,2,30.0,11.916666666666666,0.0,0.0,362.9649884502836,477.06666666666666,Brooklyn,2.5,28,3.332204510175204,3.4339872044851463,2.5585184671312464,5.897057677434468
36047,2021,3,6.0,1.7083333333333333,0.0,0.0,366.871164021164,386.5,Brooklyn,2.5,31,3.4339872044851463,1.9459101490553132,0.9963334395476915,5.907732779101824
36047,2021,4,6.0,1.25,0.0,0.0,979.9523809523811,1047.6666666666667,Brooklyn,2.5,30,3.4011973816621555,1.9459101490553132,0.8109302162163288,6.88852391705425
36047,2021,5,6.0,3.9583333333333335,0.0,0.0,326.9745791245791,353.3333333333333,Brooklyn,2.5,31,3.4339872044851463,1.9459101490553132,1.6010696627635839,5.792936102711691
36047,2021,6,17.0,5.588235294117647,0.0,0.0,543.5197071847158,717.4117647058823,Brooklyn,2.5,30,3.4011973816621555,2.8903717578961645,1.8852855272388784,6.299904134894763
