tract_fips,beta,p
36005034300,1.6735713483776808,0.0004053070535037047
36005034400,1.6735713483776808,0.0004053070535037047
36005034500,1.6735713483776808,0.0004053070535037047
36005034800,1.6735713483776808,0.0004053070535037047
36005035000,1.6735713483776808,0.0004053070535037047
36005035100,1.6735713483776808,0.0004053070535037047
36005035600,1.6735713483776808,0.0004053070535037047
36005035800,1.6735713483776808,0.0004053070535037047
36005035900,1.6735713483776808,0.0004053070535037047
36005036000,1.6735713483776808,0.0004053070535037047
36005036100,1.6735713483776808,0.0004053070535037047
36005036300,1.6735713483776808,0.0004053070535037047
36005036400,1.6735713483776808,0.0004053070535037047
36005036501,1.6735713483776808,0.0004053070535037047
36005036502,1.6735713483776808,0.0004053070535037047
36005036700,1.6735713483776808,0.0004053070535037047
36005036800,1.6735713483776808,0.0004053070535037047
36005036901,1.6735713483776808,0.0004053070535037047
36005036902,1.6735713483776808,0.0004053070535037047
36005037000,1.6735713483776808,0.0004053070535037047
36005037100,1.6735713483776808,0.0004053070535037047
36005037200,1.6735713483776808,0.0004053070535037047
36005037300,1.6735713483776808,0.0004053070535037047
36005037400,1.6735713483776808,0.0004053070535037047
36005037504,1.6735713483776808,0.0004053070535037047
36005037600,1.6735713483776808,0.0004053070535037047
36005037800,1.6735713483776808,0.0004053070535037047
36005037900,1.6735713483776808,0.0004053070535037047
36005038000,1.6735713483776808,0.0004053070535037047
36005038100,1.6735713483776808,0.0004053070535037047
36005038200,1.6735713483776808,0.0004053070535037047
36005038301,1.6735713483776808,0.0004053070535037047
36005038302,1.6735713483776808,0.0004053070535037047
36005038500,1.6735713483776808,0.0004053070535037047
36005038600,1.6735713483776808,0.0004053070535037047
36005038700,1.6735713483776808,0.0004053070535037047
36005038800,1.6735713483776808,0.0004053070535037047
36005038900,1.6735713483776808,0.0004053070535037047
36005039000,1.6735713483776808,0.0004053070535037047
36005039100,1.6735713483776808,0.0004053070535037047
36005039200,1.6735713483776808,0.0004053070535037047
36005039300,1.6735713483776808,0.0004053070535037047
36005039400,1.6735713483776808,0.0004053070535037047
36005039500,1.6735713483776808,0.0004053070535037047
36005039600,1.6735713483776808,0.0004053070535037047
36005039700,1.6735713483776808,0.0004053070535037047
36005039800,1.6735713483776808,0.0004053070535037047
36005039901,1.6735713483776808,0.0004053070535037047
36005039902,1.6735713483776808,0.0004053070535037047
36005040100,1.6735713483776808,0.0004053070535037047
36005040302,1.6735713483776808,0.0004053070535037047
36005040303,1.6735713483776808,0.0004053070535037047
36005040304,1.6735713483776808,0.0004053070535037047
36005040400,1.6735713483776808,0.0004053070535037047
36005040501,1.6735713483776808,0.0004053070535037047
