tract_fips,1,2,3,4,5,6,7,8,9,10,11,12
36081006900,282,208,322,183,182,163,250,187,109,127,127,178
36081007100,282,208,322,183,182,163,250,187,109,127,127,178
36081007300,282,208,322,183,182,163,250,187,109,127,127,178
36081007500,282,208,322,183,182,163,250,187,109,127,127,178
36081007700,282,208,322,183,182,163,250,187,109,127,127,178
36081007900,282,208,322,183,182,163,250,187,109,127,127,178
36081008100,282,208,322,183,182,163,250,187,109,127,127,178
36081008300,282,208,322,183,182,163,250,187,109,127,127,178
36081008500,282,208,322,183,182,163,250,187,109,127,127,178
36081008600,282,208,322,183,182,163,250,187,109,127,127,178
36081008700,282,208,322,183,182,163,250,187,109,127,127,178
36081008800,282,208,322,183,182,163,250,187,109,127,127,178
36081009100,282,208,322,183,182,163,250,187,109,127,127,178
36081009400,282,208,322,183,182,163,250,187,109,127,127,178
36081009500,282,208,322,183,182,163,250,187,109,127,127,178
36081009600,282,208,322,183,182,163,250,187,109,127,127,178
36081009700,282,208,322,183,182,163,250,187,109,127,127,178
36081009800,282,208,322,183,182,163,250,187,109,127,127,178
36081009900,282,208,322,183,182,163,250,187,109,127,127,178
36081010000,282,208,322,183,182,163,250,187,109,127,127,178
36081010100,282,208,322,183,182,163,250,187,109,127,127,178
36081010200,282,208,322,183,182,163,250,187,109,127,127,178
36081010300,282,208,322,183,182,163,250,187,109,127,127,178
36081010400,282,208,322,183,182,163,250,187,109,127,127,178
36081010500,282,208,322,183,182,163,250,187,109,127,127,178
36081010600,282,208,322,183,182,163,250,187,109,127,127,178
36081010701,282,208,322,183,182,163,250,187,109,127,127,178
36081010800,282,208,322,183,182,163,250,187,109,127,127,178
36081011000,282,208,322,183,182,163,250,187,109,127,127,178
36081011100,282,208,322,183,182,163,250,187,109,127,127,178
36081011200,282,208,322,183,182,163,250,187,109,127,127,178
36081011300,282,208,322,183,182,163,250,187,109,127,127,178
36081011400,282,208,322,183,182,163,250,187,109,127,127,178
36081011500,282,208,322,183,182,163,250,187,109,127,127,178
36081011600,282,208,322,183,182,163,250,187,109,127,127,178
36081011700,282,208,322,183,182,163,250,187,109,127,127,178
36081011800,282,208,322,183,182,163,250,187,109,127,127,178
36081011900,282,208,322,183,182,163,250,187,109,127,127,178
36081012000,282,208,322,183,182,163,250,187,109,127,127,178
36081012100,282,208,322,183,182,163,250,187,109,127,127,178
36081012200,282,208,322,183,182,163,250,187,109,127,127,178
36081012301,282,208,322,183,182,163,250,187,109,127,127,178
36081012400,282,208,322,183,182,163,250,187,109,127,127,178
36081012500,282,208,322,183,182,163,250,187,109,127,127,178
36081012601,282,208,322,183,182,163,250,187,109,127,127,178
36081012602,282,208,322,183,182,163,250,187,109,127,127,178
36081012800,282,208,322,183,182,163,250,187,109,127,127,178
36081013000,282,208,322,183,182,163,250,187,109,127,127,178
36081013200,282,208,322,183,182,163,250,187,109,127,127,178
36081013400,282,208,322,183,182,163,250,187,109,127,127,178
36081013500,282,208,322,183,182,163,250,187,109,127,127,178
36081013600,282,208,322,183,182,163,250,187,109,127,127,178
36081013700,282,208,322,183,182,163,250,187,109,127,127,178
36081013800,282,208,322,183,182,163,250,187,109,127,127,178
36081014000,282,208,322,183,182,163,250,187,109,127,127,178
36081014100,282,208,322,183,182,163,250,187,109,127,127,178
36081014201,282,208,322,183,182,163,250,187,109,127,127,178
36081014202,282,208,322,183,182,163,250,187,109,127,127,178
36081014300,282,208,322,183,182,163,250,187,109,127,127,178
36081014400,282,208,322,183,182,163,250,187,109,127,127,178
36081014500,282,208,322,183,182,163,250,187,109,127,127,178
36081014700,282,208,322,183,182,163,250,187,109,127,127,178
36081014800,282,208,322,183,182,163,250,187,109,127,127,178
36081014900,282,208,322,183,182,163,250,187,109,127,127,178
36081015000,282,208,322,183,182,163,250,187,109,127,127,178
36081015100,282,208,322,183,182,163,250,187,109,127,127,178
36081015200,282,208,322,183,182,163,250,187,109,127,127,178
36081015300,282,208,322,183,182,163,250,187,109,127,127,178
36081015400,282,208,322,183,182,163,250,187,109,127,127,178
36081015500,282,208,322,183,182,163,250,187,109,127,127,178
36081015600,282,208,322,183,182,163,250,187,109,127,127,178
36081015700,282,208,322,183,182,163,250,187,109,127,127,178
36081015801,282,208,322,183,182,163,250,187,109,127,127,178
36081015802,282,208,322,183,182,163,250,187,109,127,127,178
36081015900,282,208,322,183,182,163,250,187,109,127,127,178
36081016100,282,208,322,183,182,163,250,187,109,127,127,178
36081016300,282,208,322,183,182,163,250,187,109,127,127,178
36081016400,282,208,322,183,182,163,250,187,109,127,127,178
36081016600,282,208,322,183,182,163,250,187,109,127,127,178
36081016800,282,208,322,183,182,163,250,187,109,127,127,178
36081016900,282,208,322,183,182,163,250,187,109,127,127,178
36081017000,282,208,322,183,182,163,250,187,109,127,127,178
36081017100,282,208,322,183,182,163,250,187,109,127,127,178
36081017200,282,208,322,183,182,163,250,187,109,127,127,178
36081017400,282,208,322,183,182,163,250,187,109,127,127,178
36081017600,282,208,322,183,182,163,250,187,109,127,127,178
36081017800,282,208,322,183,182,163,250,187,109,127,127,178
36081017900,282,208,322,183,182,163,250,187,109,127,127,178
36081018000,282,208,322,183,182,163,250,187,109,127,127,178
36081018101,282,208,322,183,182,163,250,187,109,127,127,178
36081018102,282,208,322,183,182,163,250,187,109,127,127,178
36081018200,282,208,322,183,182,163,250,187,109,127,127,178
36081018300,282,208,322,183,182,163,250,187,109,127,127,178
36081018401,282,208,322,183,182,163,250,187,109,127,127,178
36081018402,282,208,322,183,182,163,250,187,109,127,127,178
36081018501,282,208,322,183,182,163,250,187,109,127,127,178
36081018502,282,208,322,183,182,163,250,187,109,127,127,178
36081018600,282,208,322,183,182,163,250,187,109,127,127,178
36081018700,282,208,322,183,182,163,250,187,109,127,127,178
36081018800,282,208,322,183,182,163,250,187,109,127,127,178
36081018900,282,208,322,183,182,163,250,187,109,127,127,178
36081019000,282,208,322,183,182,163,250,187,109,127,127,178
36081019200,282,208,322,183,182,163,250,187,109,127,127,178
36081019400,282,208,322,183,182,163,250,187,109,127,127,178
36081019600,282,208,322,183,182,163,250,187,109,127,127,178
36081019800,282,208,322,183,182,163,250,187,109,127,127,178
36081019900,282,208,322,183,182,163,250,187,109,127,127,178
36081020200,282,208,322,183,182,163,250,187,109,127,127,178
36081020400,282,208,322,183,182,163,250,187,109,127,127,178
36081020500,282,208,322,183,182,163,250,187,109,127,127,178
36081020600,282,208,322,183,182,163,250,187,109,127,127,178
36081020800,282,208,322,183,182,163,250,187,109,127,127,178
36081021200,282,208,322,183,182,163,250,187,109,127,127,178
36081021400,282,208,322,183,182,163,250,187,109,127,127,178
36081021600,282,208,322,183,182,163,250,187,109,127,127,178
36081021900,282,208,322,183,182,163,250,187,109,127,127,178
36081022001,282,208,322,183,182,163,250,187,109,127,127,178
36081022002,282,208,322,183,182,163,250,187,109,127,127,178
36081022900,282,208,322,183,182,163,250,187,109,127,127,178
36081023000,282,208,322,183,182,163,250,187,109,127,127,178
36081023200,282,208,322,183,182,163,250,187,109,127,127,178
36081023500,282,208,322,183,182,163,250,187,109,127,127,178
36081023600,282,208,322,183,182,163,250,187,109,127,127,178
36081023800,282,208,322,183,182,163,250,187,109,127,127,178
36081024000,282,208,322,183,182,163,250,187,109,127,127,178
36081024300,282,208,322,183,182,163,250,187,109,127,127,178
36081024500,282,208,322,183,182,163,250,187,109,127,127,178
36081024600,282,208,322,183,182,163,250,187,109,127,127,178
36081024700,282,208,322,183,182,163,250,187,109,127,127,178
36081024900,282,208,322,183,182,163,250,187,109,127,127,178
36081025100,282,208,322,183,182,163,250,187,109,127,127,178
36081025301,282,208,322,183,182,163,250,187,109,127,127,178
36081025302,282,208,322,183,182,163,250,187,109,127,127,178
36081025400,282,208,322,183,182,163,250,187,109,127,127,178
36081025500,282,208,322,183,182,163,250,187,109,127,127,178
36081025700,282,208,322,183,182,163,250,187,109,127,127,178
36081025800,282,208,322,183,182,163,250,187,109,127,127,178
36081025900,282,208,322,183,182,163,250,187,109,127,127,178
36081026000,282,208,322,183,182,163,250,187,109,127,127,178
36081026100,282,208,322,183,182,163,250,187,109,127,127,178
36081026200,282,208,322,183,182,163,250,187,109,127,127,178
36081026300,282,208,322,183,182,163,250,187,109,127,127,178
36081026400,282,208,322,183,182,163,250,187,109,127,127,178
36081026500,282,208,322,183,182,163,250,187,109,127,127,178
36081026600,282,208,322,183,182,163,250,187,109,127,127,178
36081026700,282,208,322,183,182,163,250,187,109,127,127,178
36081026901,282,208,322,183,182,163,250,187,109,127,127,178
36081026902,282,208,322,183,182,163,250,187,109,127,127,178
36081027000,282,208,322,183,182,163,250,187,109,127,127,178
36081027100,282,208,322,183,182,163,250,187,109,127,127,178
36081027200,282,208,322,183,182,163,250,187,109,127,127,178
36081027300,282,208,322,183,182,163,250,187,109,127,127,178
36081027400,282,208,322,183,182,163,250,187,109,127,127,178
36081027500,282,208,322,183,182,163,250,187,109,127,127,178
36081027600,282,208,322,183,182,163,250,187,109,127,127,178
36081027700,282,208,322,183,182,163,250,187,109,127,127,178
36081027800,282,208,322,183,182,163,250,187,109,127,127,178
36081027900,282,208,322,183,182,163,250,187,109,127,127,178
36081028000,282,208,322,183,182,163,250,187,109,127,127,178
36081028100,282,208,322,183,182,163,250,187,109,127,127,178
36081028200,282,208,322,183,182,163,250,187,109,127,127,178
36081028300,282,208,322,183,182,163,250,187,109,127,127,178
36081028400,282,208,322,183,182,163,250,187,109,127,127,178
36081028500,282,208,322,183,182,163,250,187,109,127,127,178
36081028700,282,208,322,183,182,163,250,187,109,127,127,178
36081028800,282,208,322,183,182,163,250,187,109,127,127,178
36081028900,282,208,322,183,182,163,250,187,109,127,127,178
36081029100,282,208,322,183,182,163,250,187,109,127,127,178
36081029300,282,208,322,183,182,163,250,187,109,127,127,178
36081029400,282,208,322,183,182,163,250,187,109,127,127,178
36081029500,282,208,322,183,182,163,250,187,109,127,127,178
36081029700,282,208,322,183,182,163,250,187,109,127,127,178
36081029900,282,208,322,183,182,163,250,187,109,127,127,178
36081030600,282,208,322,183,182,163,250,187,109,127,127,178
36081030902,282,208,322,183,182,163,250,187,109,127,127,178
36081030903,282,208,322,183,182,163,250,187,109,127,127,178
36081030904,282,208,322,183,182,163,250,187,109,127,127,178
36081031700,282,208,322,183,182,163,250,187,109,127,127,178
36081032000,282,208,322,183,182,163,250,187,109,127,127,178
36081032700,282,208,322,183,182,163,250,187,109,127,127,178
36081032800,282,208,322,183,182,163,250,187,109,127,127,178
36081032900,282,208,322,183,182,163,250,187,109,127,127,178
36081033000,282,208,322,183,182,163,250,187,109,127,127,178
36081033100,282,208,322,183,182,163,250,187,109,127,127,178
36081033401,282,208,322,183,182,163,250,187,109,127,127,178
36081033402,282,208,322,183,182,163,250,187,109,127,127,178
36081033700,282,208,322,183,182,163,250,187,109,127,127,178
36081033900,282,208,322,183,182,163,250,187,109,127,127,178
36081034700,282,208,322,183,182,163,250,187,109,127,127,178
36081035100,282,208,322,183,182,163,250,187,109,127,127,178
36081035200,282,208,322,183,182,163,250,187,109,127,127,178
36081035300,282,208,322,183,182,163,250,187,109,127,127,178
36081035700,282,208,322,183,182,163,250,187,109,127,127,178
36081035800,282,208,322,183,182,163,250,187,109,127,127,178
36081036100,282,208,322,183,182,163,250,187,109,127,127,178
36081036300,282,208,322,183,182,163,250,187,109,127,127,178
36081036500,282,208,322,183,182,163,250,187,109,127,127,178
36081036600,282,208,322,183,182,163,250,187,109,127,127,178
36081036700,282,208,322,183,182,163,250,187,109,127,127,178
36081036800,282,208,322,183,182,163,250,187,109,127,127,178
36081037100,282,208,322,183,182,163,250,187,109,127,127,178
36081037300,282,208,322,183,182,163,250,187,109,127,127,178
36081037500,282,208,322,183,182,163,250,187,109,127,127,178
36081037600,282,208,322,183,182,163,250,187,109,127,127,178
36081037700,282,208,322,183,182,163,250,187,109,127,127,178
36081037900,282,208,322,183,182,163,250,187,109,127,127,178
36081038100,282,208,322,183,182,163,250,187,109,127,127,178
36081038301,282,208,322,183,182,163,250,187,109,127,127,178
36081038302,282,208,322,183,182,163,250,187,109,127,127,178
36081038400,282,208,322,183,182,163,250,187,109,127,127,178
36081039400,282,208,322,183,182,163,250,187,109,127,127,178
36081039800,282,208,322,183,182,163,250,187,109,127,127,178
36081039900,282,208,322,183,182,163,250,187,109,127,127,178
36081040000,282,208,322,183,182,163,250,187,109,127,127,178
36081040100,282,208,322,183,182,163,250,187,109,127,127,178
36081040200,282,208,322,183,182,163,250,187,109,127,127,178
36081040300,282,208,322,183,182,163,250,187,109,127,127,178
36081040400,282,208,322,183,182,163,250,187,109,127,127,178
36081040500,282,208,322,183,182,163,250,187,109,127,127,178
36081040700,282,208,322,183,182,163,250,187,109,127,127,178
36081040900,282,208,322,183,182,163,250,187,109,127,127,178
36081041100,282,208,322,183,182,163,250,187,109,127,127,178
36081041300,282,208,322,183,182,163,250,187,109,127,127,178
36081041400,282,208,322,183,182,163,250,187,109,127,127,178
36081041500,282,208,322,183,182,163,250,187,109,127,127,178
36081042400,282,208,322,183,182,163,250,187,109,127,127,178
36081042600,282,208,322,183,182,163,250,187,109,127,127,178
36081042700,282,208,322,183,182,163,250,187,109,127,127,178
36081043200,282,208,322,183,182,163,250,187,109,127,127,178
36081043400,282,208,322,183,182,163,250,187,109,127,127,178
36081043701,282,208,322,183,182,163,250,187,109,127,127,178
36081043702,282,208,322,183,182,163,250,187,109,127,127,178
36081043900,282,208,322,183,182,163,250,187,109,127,127,178
36081044000,282,208,322,183,182,163,250,187,109,127,127,178
36081044301,282,208,322,183,182,163,250,187,109,127,127,178
36081044302,282,208,322,183,182,163,250,187,109,127,127,178
36081044400,282,208,322,183,182,163,250,187,109,127,127,178
36081044601,282,208,322,183,182,163,250,187,109,127,127,178
36081044602,282,208,322,183,182,163,250,187,109,127,127,178
36081044800,282,208,322,183,182,163,250,187,109,127,127,178
36081045000,282,208,322,183,182,163,250,187,109,127,127,178
36081045200,282,208,322,183,182,163,250,187,109,127,127,178
36081045400,282,208,322,183,182,163,250,187,109,127,127,178
36081045500,282,208,322,183,182,163,250,187,109,127,127,178
36081045600,282,208,322,183,182,163,250,187,109,127,127,178
36081045700,282,208,322,183,182,163,250,187,109,127,127,178
36081045800,282,208,322,183,182,163,250,187,109,127,127,178
36081045900,282,208,322,183,182,163,250,187,109,127,127,178
36081046000,282,208,322,183,182,163,250,187,109,127,127,178
36081046100,282,208,322,183,182,163,250,187,109,127,127,178
36081046200,282,208,322,183,182,163,250,187,109,127,127,178
36081046300,282,208,322,183,182,163,250,187,109,127,127,178
36081046400,282,208,322,183,182,163,250,187,109,127,127,178
36081046500,282,208,322,183,182,163,250,187,109,127,127,178
36081046600,282,208,322,183,182,163,250,187,109,127,127,178
36081046700,282,208,322,183,182,163,250,187,109,127,127,178
36081046800,282,208,322,183,182,163,250,187,109,127,127,178
36081046900,282,208,322,183,182,163,250,187,109,127,127,178
36081047000,282,208,322,183,182,163,250,187,109,127,127,178
36081047100,282,208,322,183,182,163,250,187,109,127,127,178
36081047200,282,208,322,183,182,163,250,187,109,127,127,178
36081047300,282,208,322,183,182,163,250,187,109,127,127,178
36081047500,282,208,322,183,182,163,250,187,109,127,127,178
36081047600,282,208,322,183,182,163,250,187,109,127,127,178
36081047800,282,208,322,183,182,163,250,187,109,127,127,178
36081047900,282,208,322,183,182,163,250,187,109,127,127,178
36081048000,282,208,322,183,182,163,250,187,109,127,127,178
36081048100,282,208,322,183,182,163,250,187,109,127,127,178
36081048200,282,208,322,183,182,163,250,187,109,127,127,178
36081048300,282,208,322,183,182,163,250,187,109,127,127,178
36081048400,282,208,322,183,182,163,250,187,109,127,127,178
36081048500,282,208,322,183,182,163,250,187,109,127,127,178
36081048900,282,208,322,183,182,163,250,187,109,127,127,178
36081049200,282,208,322,183,182,163,250,187,109,127,127,178
36081049301,282,208,322,183,182,163,250,187,109,127,127,178
36081049302,282,208,322,183,182,163,250,187,109,127,127,178
36081049500,282,208,322,183,182,163,250,187,109,127,127,178
36081049600,282,208,322,183,182,163,250,187,109,127,127,178
36081049700,282,208,322,183,182,163,250,187,109,127,127,178
36081049900,282,208,322,183,182,163,250,187,109,127,127,178
36081050000,282,208,322,183,182,163,250,187,109,127,127,178
36081050201,282,208,322,183,182,163,250,187,109,127,127,178
36081050202,282,208,322,183,182,163,250,187,109,127,127,178
36081050400,282,208,322,183,182,163,250,187,109,127,127,178
36081050500,282,208,322,183,182,163,250,187,109,127,127,178
36081050600,282,208,322,183,182,163,250,187,109,127,127,178
36081050700,282,208,322,183,182,163,250,187,109,127,127,178
36081050800,282,208,322,183,182,163,250,187,109,127,127,178
36081051000,282,208,322,183,182,163,250,187,109,127,127,178
36081051100,282,208,322,183,182,163,250,187,109,127,127,178
36081051200,282,208,322,183,182,163,250,187,109,127,127,178
36081051300,282,208,322,183,182,163,250,187,109,127,127,178
36081051500,282,208,322,183,182,163,250,187,109,127,127,178
36081051600,282,208,322,183,182,163,250,187,109,127,127,178
36081051700,282,208,322,183,182,163,250,187,109,127,127,178
36081051800,282,208,322,183,182,163,250,187,109,127,127,178
36081052000,282,208,322,183,182,163,250,187,109,127,127,178
36081052100,282,208,322,183,182,163,250,187,109,127,127,178
36081052200,282,208,322,183,182,163,250,187,109,127,127,178
36081052400,282,208,322,183,182,163,250,187,109,127,127,178
36081052500,282,208,322,183,182,163,250,187,109,127,127,178
36081052600,282,208,322,183,182,163,250,187,109,127,127,178
36081052800,282,208,322,183,182,163,250,187,109,127,127,178
36081053000,282,208,322,183,182,163,250,187,109,127,127,178
36081053100,282,208,322,183,182,163,250,187,109,127,127,178
36081053200,282,208,322,183,182,163,250,187,109,127,127,178
36081053401,282,208,322,183,182,163,250,187,109,127,127,178
36081053500,282,208,322,183,182,163,250,187,109,127,127,178
36081053601,282,208,322,183,182,163,250,187,109,127,127,178
36081053800,282,208,322,183,182,163,250,187,109,127,127,178
36081053900,282,208,322,183,182,163,250,187,109,127,127,178
36081054000,282,208,322,183,182,163,250,187,109,127,127,178
36081054200,282,208,322,183,182,163,250,187,109,127,127,178
36081054500,282,208,322,183,182,163,250,187,109,127,127,178
36081054700,282,208,322,183,182,163,250,187,109,127,127,178
36081054800,282,208,322,183,182,163,250,187,109,127,127,178
36081054900,282,208,322,183,182,163,250,187,109,127,127,178
36081055100,282,208,322,183,182,163,250,187,109,127,127,178
36081055200,282,208,322,183,182,163,250,187,109,127,127,178
36081055300,282,208,322,183,182,163,250,187,109,127,127,178
36081055400,282,208,322,183,182,163,250,187,109,127,127,178
36081055500,282,208,322,183,182,163,250,187,109,127,127,178
36081055600,282,208,322,183,182,163,250,187,109,127,127,178
36081055700,282,208,322,183,182,163,250,187,109,127,127,178
36081055800,282,208,322,183,182,163,250,187,109,127,127,178
36081055900,282,208,322,183,182,163,250,187,109,127,127,178
36081056000,282,208,322,183,182,163,250,187,109,127,127,178
36081056100,282,208,322,183,182,163,250,187,109,127,127,178
36081056200,282,208,322,183,182,163,250,187,109,127,127,178
36081056400,282,208,322,183,182,163,250,187,109,127,127,178
36081056500,282,208,322,183,182,163,250,187,109,127,127,178
36081056600,282,208,322,183,182,163,250,187,109,127,127,178
36081056700,282,208,322,183,182,163,250,187,109,127,127,178
36081056800,282,208,322,183,182,163,250,187,109,127,127,178
36081057700,282,208,322,183,182,163,250,187,109,127,127,178
36081057900,282,208,322,183,182,163,250,187,109,127,127,178
36081058000,282,208,322,183,182,163,250,187,109,127,127,178
36081058100,282,208,322,183,182,163,250,187,109,127,127,178
36081058200,282,208,322,183,182,163,250,187,109,127,127,178
36081058300,282,208,322,183,182,163,250,187,109,127,127,178
36081058500,282,208,322,183,182,163,250,187,109,127,127,178
36081058700,282,208,322,183,182,163,250,187,109,127,127,178
36081058900,282,208,322,183,182,163,250,187,109,127,127,178
36081059000,282,208,322,183,182,163,250,187,109,127,127,178
36081059100,282,208,322,183,182,163,250,187,109,127,127,178
36081059200,282,208,322,183,182,163,250,187,109,127,127,178
36081059300,282,208,322,183,182,163,250,187,109,127,127,178
36081059400,282,208,322,183,182,163,250,187,109,127,127,178
36081059500,282,208,322,183,182,163,250,187,109,127,127,178
36081059600,282,208,322,183,182,163,250,187,109,127,127,178
36081059800,282,208,322,183,182,163,250,187,109,127,127,178
36081059900,282,208,322,183,182,163,250,187,109,127,127,178
36081060000,282,208,322,183,182,163,250,187,109,127,127,178
36081060100,282,208,322,183,182,163,250,187,109,127,127,178
36081060300,282,208,322,183,182,163,250,187,109,127,127,178
36081060600,282,208,322,183,182,163,250,187,109,127,127,178
36081060701,282,208,322,183,182,163,250,187,109,127,127,178
36081060800,282,208,322,183,182,163,250,187,109,127,127,178
36081061000,282,208,322,183,182,163,250,187,109,127,127,178
36081061200,282,208,322,183,182,163,250,187,109,127,127,178
36081061301,282,208,322,183,182,163,250,187,109,127,127,178
36081061302,282,208,322,183,182,163,250,187,109,127,127,178
36081061400,282,208,322,183,182,163,250,187,109,127,127,178
36081061601,282,208,322,183,182,163,250,187,109,127,127,178
36081061602,282,208,322,183,182,163,250,187,109,127,127,178
36081061800,282,208,322,183,182,163,250,187,109,127,127,178
36081061900,282,208,322,183,182,163,250,187,109,127,127,178
36081062000,282,208,322,183,182,163,250,187,109,127,127,178
36081062100,282,208,322,183,182,163,250,187,109,127,127,178
36081062200,282,208,322,183,182,163,250,187,109,127,127,178
36081062300,282,208,322,183,182,163,250,187,109,127,127,178
36081062400,282,208,322,183,182,163,250,187,109,127,127,178
36081062500,282,208,322,183,182,163,250,187,109,127,127,178
36081062600,282,208,322,183,182,163,250,187,109,127,127,178
36081062700,282,208,322,183,182,163,250,187,109,127,127,178
36081062900,282,208,322,183,182,163,250,187,109,127,127,178
36081063000,282,208,322,183,182,163,250,187,109,127,127,178
36081063200,282,208,322,183,182,163,250,187,109,127,127,178
36081063301,282,208,322,183,182,163,250,187,109,127,127,178
36081063302,282,208,322,183,182,163,250,187,109,127,127,178
36081063500,282,208,322,183,182,163,250,187,109,127,127,178
36081063700,282,208,322,183,182,163,250,187,109,127,127,178
36081063800,282,208,322,183,182,163,250,187,109,127,127,178
36081063900,282,208,322,183,182,163,250,187,109,127,127,178
36081064101,282,208,322,183,182,163,250,187,109,127,127,178
36081064102,282,208,322,183,182,163,250,187,109,127,127,178
36081064500,282,208,322,183,182,163,250,187,109,127,127,178
36081064600,282,208,322,183,182,163,250,187,109,127,127,178
36081065000,282,208,322,183,182,163,250,187,109,127,127,178
36081065400,282,208,322,183,182,163,250,187,109,127,127,178
36081065501,282,208,322,183,182,163,250,187,109,127,127,178
36081065600,282,208,322,183,182,163,250,187,109,127,127,178
36081065702,282,208,322,183,182,163,250,187,109,127,127,178
36081065703,282,208,322,183,182,163,250,187,109,127,127,178
36081065900,282,208,322,183,182,163,250,187,109,127,127,178
36081066000,282,208,322,183,182,163,250,187,109,127,127,178
36081066100,282,208,322,183,182,163,250,187,109,127,127,178
36081066300,282,208,322,183,182,163,250,187,109,127,127,178
36081066400,282,208,322,183,182,163,250,187,109,127,127,178
36081066501,282,208,322,183,182,163,250,187,109,127,127,178
36081066701,282,208,322,183,182,163,250,187,109,127,127,178
36081066900,282,208,322,183,182,163,250,187,109,127,127,178
36081067100,282,208,322,183,182,163,250,187,109,127,127,178
36081067700,282,208,322,183,182,163,250,187,109,127,127,178
36081067900,282,208,322,183,182,163,250,187,109,127,127,178
36081068000,282,208,322,183,182,163,250,187,109,127,127,178
36081068200,282,208,322,183,182,163,250,187,109,127,127,178
36081068300,282,208,322,183,182,163,250,187,109,127,127,178
36081068700,282,208,322,183,182,163,250,187,109,127,127,178
36081069000,282,208,322,183,182,163,250,187,109,127,127,178
36081069300,282,208,322,183,182,163,250,187,109,127,127,178
36081069400,282,208,322,183,182,163,250,187,109,127,127,178
36081069500,282,208,322,183,182,163,250,187,109,127,127,178
36081069701,282,208,322,183,182,163,250,187,109,127,127,178
36081069702,282,208,322,183,182,163,250,187,109,127,127,178
36081070300,282,208,322,183,182,163,250,187,109,127,127,178
36081070700,282,208,322,183,182,163,250,187,109,127,127,178
36081070900,282,208,322,183,182,163,250,187,109,127,127,178
36081071100,282,208,322,183,182,163,250,187,109,127,127,178
36081071303,282,208,322,183,182,163,250,187,109,127,127,178
36081071304,282,208,322,183,182,163,250,187,109,127,127,178
36081071305,282,208,322,183,182,163,250,187,109,127,127,178
36081071306,282,208,322,183,182,163,250,187,109,127,127,178
36081071600,282,208,322,183,182,163,250,187,109,127,127,178
36081071701,282,208,322,183,182,163,250,187,109,127,127,178
36081071702,282,208,322,183,182,163,250,187,109,127,127,178
36081071900,282,208,322,183,182,163,250,187,109,127,127,178
36081072100,282,208,322,183,182,163,250,187,109,127,127,178
36081072300,282,208,322,183,182,163,250,187,109,127,127,178
36081072900,282,208,322,183,182,163,250,187,109,127,127,178
36081073100,282,208,322,183,182,163,250,187,109,127,127,178
36081073700,282,208,322,183,182,163,250,187,109,127,127,178
36081073900,282,208,322,183,182,163,250,187,109,127,127,178
36081074100,282,208,322,183,182,163,250,187,109,127,127,178
36081074300,282,208,322,183,182,163,250,187,109,127,127,178
36081074500,282,208,322,183,182,163,250,187,109,127,127,178
36081074700,282,208,322,183,182,163,250,187,109,127,127,178
36081074900,282,208,322,183,182,163,250,187,109,127,127,178
36081075701,282,208,322,183,182,163,250,187,109,127,127,178
36081075702,282,208,322,183,182,163,250,187,109,127,127,178
36081076901,282,208,322,183,182,163,250,187,109,127,127,178
36081076902,282,208,322,183,182,163,250,187,109,127,127,178
36081077300,282,208,322,183,182,163,250,187,109,127,127,178
36081077500,282,208,322,183,182,163,250,187,109,127,127,178
36081077902,282,208,322,183,182,163,250,187,109,127,127,178
36081077903,282,208,322,183,182,163,250,187,109,127,127,178
36081077904,282,208,322,183,182,163,250,187,109,127,127,178
36081077905,282,208,322,183,182,163,250,187,109,127,127,178
36081077906,282,208,322,183,182,163,250,187,109,127,127,178
36081077907,282,208,322,183,182,163,250,187,109,127,127,178
36081077908,282,208,322,183,182,163,250,187,109,127,127,178
36081078800,282,208,322,183,182,163,250,187,109,127,127,178
36081079000,282,208,322,183,182,163,250,187,109,127,127,178
36081079200,282,208,322,183,182,163,250,187,109,127,127,178
36081079300,282,208,322,183,182,163,250,187,109,127,127,178
36081079701,282,208,322,183,182,163,250,187,109,127,127,178
36081079702,282,208,322,183,182,163,250,187,109,127,127,178
36081079900,282,208,322,183,182,163,250,187,109,127,127,178
36081080301,282,208,322,183,182,163,250,187,109,127,127,178
36081080302,282,208,322,183,182,163,250,187,109,127,127,178
36081080900,282,208,322,183,182,163,250,187,109,127,127,178
36081081400,282,208,322,183,182,163,250,187,109,127,127,178
36081081800,282,208,322,183,182,163,250,187,109,127,127,178
36081083700,282,208,322,183,182,163,250,187,109,127,127,178
36081083800,282,208,322,183,182,163,250,187,109,127,127,178
36081084000,282,208,322,183,182,163,250,187,109,127,127,178
36081084500,282,208,322,183,182,163,250,187,109,127,127,178
36081084601,282,208,322,183,182,163,250,187,109,127,127,178
36081084602,282,208,322,183,182,163,250,187,109,127,127,178
36081084900,282,208,322,183,182,163,250,187,109,127,127,178
36081085300,282,208,322,183,182,163,250,187,109,127,127,178
36081085500,282,208,322,183,182,163,250,187,109,127,127,178
36081085700,282,208,322,183,182,163,250,187,109,127,127,178
36081085900,282,208,322,183,182,163,250,187,109,127,127,178
36081086100,282,208,322,183,182,163,250,187,109,127,127,178
36081086300,282,208,322,183,182,163,250,187,109,127,127,178
36081086400,282,208,322,183,182,163,250,187,109,127,127,178
36081086500,282,208,322,183,182,163,250,187,109,127,127,178
36081086900,282,208,322,183,182,163,250,187,109,127,127,178
36081087100,282,208,322,183,182,163,250,187,109,127,127,178
36081088400,282,208,322,183,182,163,250,187,109,127,127,178
